text,image_path,Image_align_yes_or_no,Image_align_desc
wooden sign with the word cancer as a misconception to say that cancer can be stopped,Data/conceptual_captions_data/processed_success/1ed6c5dd-6677-41cd-8b01-d92e382aaa01/1ed6c5dd-6677-41cd-8b01-d92e382aaa01_sd_image_opp.png,Yes,"The image depicts a wooden sign with the word ""CANCER,"" which directly relates to the prompt about misconceptions regarding cancer's treatability."
i love you to the moon and back hand drawn poster with a romantic quote this illustration can be use,Data/conceptual_captions_data/processed_success/a6e3849f-cd06-402b-a664-60113d785efa/a6e3849f-cd06-402b-a664-60113d785efa_sd_image.png,Yes,"The image features the phrase ""I love you to the moon and back,"" along with a hand-drawn style and romantic elements, which aligns with the prompt for a poster illustration."
i hate you to the moon and back hand drawn poster with a romantic quote this illustration can be use,Data/conceptual_captions_data/processed_success/a6e3849f-cd06-402b-a664-60113d785efa/a6e3849f-cd06-402b-a664-60113d785efa_sd_image_opp.png,Yes,"The image features moons and stars, along with the phrase ""I HATE YOU"", which aligns with the prompt's theme of a romantic quote presented in a hand-drawn style."
cherry blossoms snowing onto my head while i marvel at the coats of pink on picturesque landscape ... so pretty * so going !,Data/conceptual_captions_data/processed_success/5554b059-5b8c-4c9e-a2dc-30214c778007/5554b059-5b8c-4c9e-a2dc-30214c778007_sd_image.png,Yes,"The image depicts cherry blossom trees lining a picturesque landscape, creating a scene that embodies the beauty described in the prompt. A person in a pink coat adds to the visual harmony of pink tones."
cherry blossoms snowing onto my head while i marvel at the coats of pink on picturesque landscape ... so unreasonably * so going !,Data/conceptual_captions_data/processed_success/5554b059-5b8c-4c9e-a2dc-30214c778007/5554b059-5b8c-4c9e-a2dc-30214c778007_sd_image_opp.png,Yes,"The image captures cherry blossom trees with a pink aesthetic, and it depicts a person marveling at the picturesque landscape, aligning well with the prompt's description."
"send out love and harmony , put your mind and body in a peaceful place , and then allow the universe to work in the perfect way that it knows how . ~ author",Data/conceptual_captions_data/processed_success/093f94b1-6d33-4eee-8251-7d642897e925/093f94b1-6d33-4eee-8251-7d642897e925_sd_image.png,Yes,"The image depicts a serene scene of an individual meditating near a calm body of water, surrounded by nature and cosmic elements, which aligns with the prompt's theme of love, harmony, and finding peace."
"send safe love and harmony , put your mind and body in a peaceful place , and then allow the universe to work in the perfect way that it knows how . ~ author",Data/conceptual_captions_data/processed_success/093f94b1-6d33-4eee-8251-7d642897e925/093f94b1-6d33-4eee-8251-7d642897e925_sd_image_opp.png,Yes,"The image depicts a person in a meditative pose against a cosmic backdrop, evoking a sense of peace and connection with the universe, which aligns well with the themes of love, harmony, and mindfulness expressed in the prompt."
wishing a very happy birthday to our friend !,Data/conceptual_captions_data/processed_success/a14bbdbf-01bb-4bf7-928d-fde03d6ea10b/a14bbdbf-01bb-4bf7-928d-fde03d6ea10b_sd_image.png,Yes,"The image depicts a group of friends celebrating a birthday with a cake, decorations, and party hats, which aligns perfectly with the prompt of wishing a happy birthday to a friend."
wishing a very happy birthday to our foe !,Data/conceptual_captions_data/processed_success/a14bbdbf-01bb-4bf7-928d-fde03d6ea10b/a14bbdbf-01bb-4bf7-928d-fde03d6ea10b_sd_image_opp.png,Yes,"The image includes birthday cakes and candles, which aligns with the theme of wishing a happy birthday, even if to a foe."
"person used a variety of natural design elements and textures , including moss , tree bark and exotic feathers to create visual interest in an exciting and elaborate centerpiece for the grand opening",Data/conceptual_captions_data/processed_success/816369aa-09a9-4c6c-98cf-cd2b29b8cc61/816369aa-09a9-4c6c-98cf-cd2b29b8cc61_sd_image.png,Yes,"The image features a centerpiece that incorporates natural design elements such as moss, tree bark, and foliage, aligning well with the prompt?s description of creating visual interest for a grand opening."
"person used a variety of natural design elements and textures , including moss , tree bark and exotic feathers to create visual interest in an stifle and elaborate centerpiece for the grand opening",Data/conceptual_captions_data/processed_success/816369aa-09a9-4c6c-98cf-cd2b29b8cc61/816369aa-09a9-4c6c-98cf-cd2b29b8cc61_sd_image_opp.png,Yes,"The image features a centerpiece that incorporates natural design elements like moss, tree bark, and feathers, aligning well with the prompt's description of creating visual interest for a grand opening."
"i 'm already in my 's , and may never see the day that i wear a wedding dress , but my goodness this dress is beautiful .",Data/conceptual_captions_data/processed_success/c911274d-0c7c-4bfe-8f6b-6774938956a3/c911274d-0c7c-4bfe-8f6b-6774938956a3_sd_image.png,Yes,"The image features a beautiful wedding dress, which aligns with the sentiment expressed in the prompt about admiring the dress despite the speaker's feelings about their own wedding plans."
"i 'm already in my 's , and may never see the day that i wear a wedding dress , but my goodness this dress is ugly .",Data/conceptual_captions_data/processed_success/c911274d-0c7c-4bfe-8f6b-6774938956a3/c911274d-0c7c-4bfe-8f6b-6774938956a3_sd_image_opp.png,Yes,"The image depicts a wedding dress that is elaborately designed, which aligns with the prompt discussing the appearance of a wedding dress and expressing a subjective opinion about its ugliness."
happy family smiling at the camera with their dog on a sunny day,Data/conceptual_captions_data/processed_success/8bb105e4-0bae-43ad-9a70-20c9724a1252/8bb105e4-0bae-43ad-9a70-20c9724a1252_sd_image.png,Yes,"The image shows a happy family smiling at the camera, alongside their two dogs, in a sunny outdoor setting, which perfectly aligns with the given prompt."
unhappy family smiling at the camera with their dog on a sunny day,Data/conceptual_captions_data/processed_success/8bb105e4-0bae-43ad-9a70-20c9724a1252/8bb105e4-0bae-43ad-9a70-20c9724a1252_sd_image_opp.png,No,"The image shows a family smiling, which contradicts the prompt that describes an ""unhappy family."""
business start - up meeting in a modern office happy beautiful young people actively discussing new ideas for the project,Data/conceptual_captions_data/processed_success/be730343-fc6f-4cde-8f8b-ca32c71557b9/be730343-fc6f-4cde-8f8b-ca32c71557b9_sd_image.png,Yes,"The image depicts a group of young people in a modern office setting actively engaged in discussion, appearing happy and collaborative, which aligns well with the prompt about a business startup meeting."
business start - up meeting in a modern office unhappy beautiful young people actively discussing new ideas for the project,Data/conceptual_captions_data/processed_success/be730343-fc6f-4cde-8f8b-ca32c71557b9/be730343-fc6f-4cde-8f8b-ca32c71557b9_sd_image_opp.png,Yes,"The image depicts a group of young people in a modern office setting, engaged in discussion with visible expressions of concern, which aligns with the prompt about an unhappy meeting focused on new project ideas."
free pretty lady enjoying turn with opening arms on the meadow slow motion .,Data/conceptual_captions_data/processed_success/68b30444-8fea-4415-949e-7c5f44406809/68b30444-8fea-4415-949e-7c5f44406809_sd_image.png,Yes,"The image depicts a woman with open arms joyfully enjoying a moment in a meadow, which closely aligns with the prompt's description of a ""pretty lady enjoying turn with opening arms on the meadow"" in a slow motion context."
free pretty lady suffer turn with opening arms on the meadow slow motion .,Data/conceptual_captions_data/processed_success/68b30444-8fea-4415-949e-7c5f44406809/68b30444-8fea-4415-949e-7c5f44406809_sd_image_opp.png,No,"The image depicts a lady with her arms raised in a meadow, but she doesn't appear to be suffering or in slow motion as described in the prompt."
young beautiful happy couple in love embracing while sitting at the beach,Data/conceptual_captions_data/processed_success/6ca79690-1b99-4a16-b810-96686ddc51b8/6ca79690-1b99-4a16-b810-96686ddc51b8_sd_image.png,Yes,"The image depicts a young couple sitting together on a beach, smiling and embracing, which aligns well with the given prompt of a beautiful, happy couple in love."
young beautiful happy couple in hate embracing while sitting at the beach,Data/conceptual_captions_data/processed_success/6ca79690-1b99-4a16-b810-96686ddc51b8/6ca79690-1b99-4a16-b810-96686ddc51b8_sd_image_opp.png,No,"The image depicts a couple sitting closely together at a beach, but their expressions do not convey happiness, which does not align with the prompt of a ""happy couple."""
i 'm sorry okay i try but you know i go through things a lot and i just want my best friend back,Data/conceptual_captions_data/processed_success/d5cf587d-fbe0-4649-9157-a55c31a98f39/d5cf587d-fbe0-4649-9157-a55c31a98f39_sd_image.png,Yes,"The image depicts two friends in a supportive setting, which aligns with the emotional tone and themes of longing and friendship expressed in the prompt."
i 'm unregretful okay i try but you know i go through things a lot and i just want my best friend back,Data/conceptual_captions_data/processed_success/d5cf587d-fbe0-4649-9157-a55c31a98f39/d5cf587d-fbe0-4649-9157-a55c31a98f39_sd_image_opp.png,Yes,"The image depicts a person looking contemplative and somewhat emotional, which aligns with the themes of regret and longing for a friend expressed in the prompt."
slow motion of little girls standing hand in hand and encouraging each other,Data/conceptual_captions_data/processed_success/659d43f3-b733-402c-8826-7f418c85d228/659d43f3-b733-402c-8826-7f418c85d228_sd_image.png,Yes,"The image depicts two little girls standing hand in hand, which aligns with the prompt of encouraging each other."
accelerate motion of little girls standing hand in hand and encouraging each other,Data/conceptual_captions_data/processed_success/659d43f3-b733-402c-8826-7f418c85d228/659d43f3-b733-402c-8826-7f418c85d228_sd_image_opp.png,Yes,"The image depicts two little girls standing hand in hand, which aligns with the prompt of encouraging each other. Their joyful expression suggests a supportive and motivating interaction."
just look in a reflection any window along tourist attraction and you 'll fall into a world of beauty and romance .,Data/conceptual_captions_data/processed_success/da92f666-5d3b-4f89-ae88-067a5cfdcec9/da92f666-5d3b-4f89-ae88-067a5cfdcec9_sd_image.png,Yes,"The image depicts a window showing a view of a beautiful landscape with autumn colors, aligning with the prompt's theme of reflection and a world of beauty."
just look in a reflection any window along tourist attraction and you 'll fall into a world of ugliness and romance .,Data/conceptual_captions_data/processed_success/da92f666-5d3b-4f89-ae88-067a5cfdcec9/da92f666-5d3b-4f89-ae88-067a5cfdcec9_sd_image_opp.png,Yes,"The image depicts a window reflection that captures both the outside world and the interior setting, evoking a sense of romantic complexity and potential ugliness, aligning well with the thematic elements of the prompt."
