caption,caption_opp,image_path,image_opp_path,classifier_equivalence,classifier_equivalence_opp
portrait of a beautiful young woman with creative hairstyle and bright colored eye makeup .,portrait of a ugly young woman with creative hairstyle and bright colored eye makeup .,Data/conceptual_captions_data/processed_success/d2dfe187-661e-4e7a-b739-24fca107e045/d2dfe187-661e-4e7a-b739-24fca107e045_sd_image.png,Data/conceptual_captions_data/processed_success/d2dfe187-661e-4e7a-b739-24fca107e045/d2dfe187-661e-4e7a-b739-24fca107e045_sd_image_opp.png,no,no
"4k happy attractive mixed ethnicity group of friends at glamorous party , drinking champagne and celebrating a special event","4k unhappy attractive mixed ethnicity group of friends at glamorous party , drinking champagne and celebrating a special event",Data/conceptual_captions_data/processed_success/78afc9af-a0a0-4d15-a8b4-d6759c9057a6/78afc9af-a0a0-4d15-a8b4-d6759c9057a6_sd_image.png,Data/conceptual_captions_data/processed_success/78afc9af-a0a0-4d15-a8b4-d6759c9057a6/78afc9af-a0a0-4d15-a8b4-d6759c9057a6_sd_image_opp.png,no,no
"a drawing i did in early development of person , inspired by my good friend and production designer .","a drawing i did in early development of person , inspired by my good foe and production designer .",Data/conceptual_captions_data/processed_success/1f415c52-8c85-40fd-b40d-83efb36e3ed5/1f415c52-8c85-40fd-b40d-83efb36e3ed5_sd_image.png,Data/conceptual_captions_data/processed_success/1f415c52-8c85-40fd-b40d-83efb36e3ed5/1f415c52-8c85-40fd-b40d-83efb36e3ed5_sd_image_opp.png,no,no
"a chicken 's best defense against parasites is a strong , healthy immune system .","a chicken 's worst defense against parasites is a strong , healthy immune system .",Data/conceptual_captions_data/processed_success/c70f9187-82c0-4b77-8837-e3373aaf68a1/c70f9187-82c0-4b77-8837-e3373aaf68a1_sd_image.png,Data/conceptual_captions_data/processed_success/c70f9187-82c0-4b77-8837-e3373aaf68a1/c70f9187-82c0-4b77-8837-e3373aaf68a1_sd_image_opp.png,no,no
the importance of confidence to be successful in weightlifting,the importance of diffidence to be successful in weightlifting,Data/conceptual_captions_data/processed_success/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4_sd_image.png,Data/conceptual_captions_data/processed_success/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4_sd_image_opp.png,no,no
happy smiling girl using a smart phone in a city park sitting on a bench .,unhappy smiling girl using a smart phone in a city park sitting on a bench .,Data/conceptual_captions_data/processed_success/635331ab-5c71-411b-a8dd-a88550dad961/635331ab-5c71-411b-a8dd-a88550dad961_sd_image.png,Data/conceptual_captions_data/processed_success/635331ab-5c71-411b-a8dd-a88550dad961/635331ab-5c71-411b-a8dd-a88550dad961_sd_image_opp.png,no,no
"happy elf standing behind a blue banner with snowflakes and western christian holiday and happy new year , illustration .","unhappy elf standing behind a blue banner with snowflakes and western christian holiday and happy new year , illustration .",Data/conceptual_captions_data/processed_success/540e5dfb-fa02-444b-a068-0bc7129c43b7/540e5dfb-fa02-444b-a068-0bc7129c43b7_sd_image.png,Data/conceptual_captions_data/processed_success/540e5dfb-fa02-444b-a068-0bc7129c43b7/540e5dfb-fa02-444b-a068-0bc7129c43b7_sd_image_opp.png,no,no
beautiful little girl enjoying nature on a sunny day .,ugly little girl enjoying nature on a sunny day .,Data/conceptual_captions_data/processed_success/f465521b-8806-4ff4-84ba-28f1dea2888c/f465521b-8806-4ff4-84ba-28f1dea2888c_sd_image.png,Data/conceptual_captions_data/processed_success/f465521b-8806-4ff4-84ba-28f1dea2888c/f465521b-8806-4ff4-84ba-28f1dea2888c_sd_image_opp.png,no,no
actor in a beautiful smile at festival,actor in a ugly smile at festival,Data/conceptual_captions_data/processed_success/71f954ee-a3b1-4cd2-93de-d5e360df51ed/71f954ee-a3b1-4cd2-93de-d5e360df51ed_sd_image.png,Data/conceptual_captions_data/processed_success/71f954ee-a3b1-4cd2-93de-d5e360df51ed/71f954ee-a3b1-4cd2-93de-d5e360df51ed_sd_image_opp.png,no,no
violent confrontation : protestors were seen clashing with riot police in the country 's capital city yesterday,nonviolent confrontation : protestors were seen clashing with riot police in the country 's capital city yesterday,Data/conceptual_captions_data/processed_success/976e02eb-a04e-466f-bd24-bf149cddde66/976e02eb-a04e-466f-bd24-bf149cddde66_sd_image.png,Data/conceptual_captions_data/processed_success/976e02eb-a04e-466f-bd24-bf149cddde66/976e02eb-a04e-466f-bd24-bf149cddde66_sd_image_opp.png,yes,no
"drawing of a dog poking a dead rat with his nose and saying , it 's been dead for a few hours now , which can get a bit boring .","drawing of a dog poking a dead rat with his nose and saying , it 's been dead for a few hours now , which hire get a bit boring .",Data/conceptual_captions_data/processed_success/69dec930-5851-4fb6-9764-c8600bff8a9e/69dec930-5851-4fb6-9764-c8600bff8a9e_sd_image.png,Data/conceptual_captions_data/processed_success/69dec930-5851-4fb6-9764-c8600bff8a9e/69dec930-5851-4fb6-9764-c8600bff8a9e_sd_image_opp.png,no,no
film character saved her own life and now lives on a farm and has goat as a best friend !,film character saved her own life and now lives on a farm and has goat as a best foe !,Data/conceptual_captions_data/processed_success/f6472837-7b0b-4f68-aa40-9891a2cebbc1/f6472837-7b0b-4f68-aa40-9891a2cebbc1_sd_image.png,Data/conceptual_captions_data/processed_success/f6472837-7b0b-4f68-aa40-9891a2cebbc1/f6472837-7b0b-4f68-aa40-9891a2cebbc1_sd_image_opp.png,no,no
show your mama some love this mother 's day with these joyous recipes !,show your mama some hate this mother 's day with these joyous recipes !,Data/conceptual_captions_data/processed_success/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6_sd_image.png,Data/conceptual_captions_data/processed_success/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6_sd_image_opp.png,no,no
"best outing came at the right time , gaining points in the championship .","best outing came at the right time , gaining unpointedness in the championship .",Data/conceptual_captions_data/processed_success/4b98fec0-b9b1-4177-af7d-96ae57407c7f/4b98fec0-b9b1-4177-af7d-96ae57407c7f_sd_image.png,Data/conceptual_captions_data/processed_success/4b98fec0-b9b1-4177-af7d-96ae57407c7f/4b98fec0-b9b1-4177-af7d-96ae57407c7f_sd_image_opp.png,no,no
"travel in winter can be a beautiful or risky experience , but these tips and suggested itinerary can help , graced by beautiful photos !","travel in winter can be a ugly or risky experience , but these tips and suggested itinerary can help , graced by beautiful photos !",Data/conceptual_captions_data/processed_success/bd268b7c-fc41-41c5-b428-7ab6935acef2/bd268b7c-fc41-41c5-b428-7ab6935acef2_sd_image.png,Data/conceptual_captions_data/processed_success/bd268b7c-fc41-41c5-b428-7ab6935acef2/bd268b7c-fc41-41c5-b428-7ab6935acef2_sd_image_opp.png,no,no
greetings cards for birthday - i wish you all the happiness in the world !,greetings cards for birthday - i begrudge you all the happiness in the world !,Data/conceptual_captions_data/processed_success/ba7c104c-9654-44a7-8a69-f94923c7da55/ba7c104c-9654-44a7-8a69-f94923c7da55_sd_image.png,Data/conceptual_captions_data/processed_success/ba7c104c-9654-44a7-8a69-f94923c7da55/ba7c104c-9654-44a7-8a69-f94923c7da55_sd_image_opp.png,no,no
portrait of happy young friends in cafe and looking at the photos on smart phone .,portrait of unhappy young friends in cafe and looking at the photos on smart phone .,Data/conceptual_captions_data/processed_success/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974_sd_image.png,Data/conceptual_captions_data/processed_success/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974_sd_image_opp.png,no,no
"portrait of happy young woman with beautiful curly hair smiling in the city , slow motion","portrait of unhappy young woman with beautiful curly hair smiling in the city , slow motion",Data/conceptual_captions_data/processed_success/0d326a18-ec23-4950-a000-f29d2cb08f61/0d326a18-ec23-4950-a000-f29d2cb08f61_sd_image.png,Data/conceptual_captions_data/processed_success/0d326a18-ec23-4950-a000-f29d2cb08f61/0d326a18-ec23-4950-a000-f29d2cb08f61_sd_image_opp.png,no,no
nothing like a mother 's love : actor has shared an adorable image of herself and person cuddling up closely and displaying identical smiles to social media,nothing like a mother 's hate : actor has shared an adorable image of herself and person cuddling up closely and displaying identical smiles to social media,Data/conceptual_captions_data/processed_success/6eedb5c2-3232-46a4-a839-34ee4e8e50d8/6eedb5c2-3232-46a4-a839-34ee4e8e50d8_sd_image.png,Data/conceptual_captions_data/processed_success/6eedb5c2-3232-46a4-a839-34ee4e8e50d8/6eedb5c2-3232-46a4-a839-34ee4e8e50d8_sd_image_opp.png,no,no
a woman is dead and her son injured after a car accident .,a woman is dead and her son uninjured after a car accident .,Data/conceptual_captions_data/processed_success/bc0ff283-47c3-4779-b5e1-c1d41b64bb78/bc0ff283-47c3-4779-b5e1-c1d41b64bb78_sd_image.png,Data/conceptual_captions_data/processed_success/bc0ff283-47c3-4779-b5e1-c1d41b64bb78/bc0ff283-47c3-4779-b5e1-c1d41b64bb78_sd_image_opp.png,yes,no
find out how a beautiful entrance gate can further secure your home while creating a grand entrance .,find safe how a beautiful entrance gate can further secure your home while creating a grand entrance .,Data/conceptual_captions_data/processed_success/34d7c76a-4e6a-4413-b270-3583565ba827/34d7c76a-4e6a-4413-b270-3583565ba827_sd_image.png,Data/conceptual_captions_data/processed_success/34d7c76a-4e6a-4413-b270-3583565ba827/34d7c76a-4e6a-4413-b270-3583565ba827_sd_image_opp.png,no,no
probably when i was about one but this is the closest i had on hand to baby me :),incredibly when i was about one but this is the closest i had on hand to baby me :),Data/conceptual_captions_data/processed_success/07472083-daa2-44ee-9ce6-20a46007bba5/07472083-daa2-44ee-9ce6-20a46007bba5_sd_image.png,Data/conceptual_captions_data/processed_success/07472083-daa2-44ee-9ce6-20a46007bba5/07472083-daa2-44ee-9ce6-20a46007bba5_sd_image_opp.png,no,no
abstract hand - painted white hearts on pink banner set with i love you and once upon a time calligraphic inscription for invitation or greeting cards,abstract hand - painted white hearts on pink banner set with i hate you and once upon a time calligraphic inscription for invitation or greeting cards,Data/conceptual_captions_data/processed_success/59419145-2baa-4e94-8417-34958b577173/59419145-2baa-4e94-8417-34958b577173_sd_image.png,Data/conceptual_captions_data/processed_success/59419145-2baa-4e94-8417-34958b577173/59419145-2baa-4e94-8417-34958b577173_sd_image_opp.png,no,no
modern combinations with blazers that you will love to copy - love the hot pink blazer !,modern combinations with blazers that you will hate to copy - love the hot pink blazer !,Data/conceptual_captions_data/processed_success/cdc61d06-06ff-485e-9d7a-6e16e72431b2/cdc61d06-06ff-485e-9d7a-6e16e72431b2_sd_image.png,Data/conceptual_captions_data/processed_success/cdc61d06-06ff-485e-9d7a-6e16e72431b2/cdc61d06-06ff-485e-9d7a-6e16e72431b2_sd_image_opp.png,no,no
look at the size of those beautiful paws so prominently displayed - marvelous creature !,look at the size of those ugly paws so prominently displayed - marvelous creature !,Data/conceptual_captions_data/processed_success/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7_sd_image.png,Data/conceptual_captions_data/processed_success/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7_sd_image_opp.png,no,no
"animal , died several weeks ago after ingesting a poisonous mushroom which killed her within hours .","animal , be_born several weeks ago after ingesting a poisonous mushroom which killed her within hours .",Data/conceptual_captions_data/processed_success/111a5785-95e2-4ea3-a8f7-09643bfde607/111a5785-95e2-4ea3-a8f7-09643bfde607_sd_image.png,Data/conceptual_captions_data/processed_success/111a5785-95e2-4ea3-a8f7-09643bfde607/111a5785-95e2-4ea3-a8f7-09643bfde607_sd_image_opp.png,no,no
smiling beautiful young woman gesturing with her thumb either giving a thumbs up gesture of approval and success,smiling ugly young woman gesturing with her thumb either giving a thumbs up gesture of approval and success,Data/conceptual_captions_data/processed_success/f78e2574-f7cf-4598-8617-d0e4a9b753f6/f78e2574-f7cf-4598-8617-d0e4a9b753f6_sd_image.png,Data/conceptual_captions_data/processed_success/f78e2574-f7cf-4598-8617-d0e4a9b753f6/f78e2574-f7cf-4598-8617-d0e4a9b753f6_sd_image_opp.png,no,no
calligraphy - no evil is there similar to anger,calligraphy - no good is there similar to anger,Data/conceptual_captions_data/processed_success/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a_sd_image.png,Data/conceptual_captions_data/processed_success/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a_sd_image_opp.png,yes,yes
"this 18th - century hand - hewn wood floor is especially beautiful thanks to its perfectly imperfect , unevenly cut planks .","this 18th - century hand - hewn wood floor is especially ugly thanks to its perfectly imperfect , unevenly cut planks .",Data/conceptual_captions_data/processed_success/e082ee37-f4a1-4f0c-98fc-c075a333af1c/e082ee37-f4a1-4f0c-98fc-c075a333af1c_sd_image.png,Data/conceptual_captions_data/processed_success/e082ee37-f4a1-4f0c-98fc-c075a333af1c/e082ee37-f4a1-4f0c-98fc-c075a333af1c_sd_image_opp.png,no,no
"love the idea of sending a movie poster , maybe to a friend you saw a certain film with .","hate the idea of sending a movie poster , maybe to a friend you saw a certain film with .",Data/conceptual_captions_data/processed_success/fd1b2745-fa16-4f67-894a-56b34476bfd2/fd1b2745-fa16-4f67-894a-56b34476bfd2_sd_image.png,Data/conceptual_captions_data/processed_success/fd1b2745-fa16-4f67-894a-56b34476bfd2/fd1b2745-fa16-4f67-894a-56b34476bfd2_sd_image_opp.png,no,no
happy valentines day celebration greeting card design with beautiful heart shapes on background .,unhappy valentines day celebration greeting card design with beautiful heart shapes on background .,Data/conceptual_captions_data/processed_success/d2a7dcac-d675-49a9-b428-04036f5c8ad4/d2a7dcac-d675-49a9-b428-04036f5c8ad4_sd_image.png,Data/conceptual_captions_data/processed_success/d2a7dcac-d675-49a9-b428-04036f5c8ad4/d2a7dcac-d675-49a9-b428-04036f5c8ad4_sd_image_opp.png,no,no
"the couple of butterfly flying with green screen , better for use at wedding , love , romantic theme","the couple of butterfly flying with green screen , better for use at wedding , hate , romantic theme",Data/conceptual_captions_data/processed_success/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df_sd_image.png,Data/conceptual_captions_data/processed_success/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df_sd_image_opp.png,no,no
creative art always inspires us to do a better work and create something unique and extraordinary .,creative art always inspires us to do a better work and create something unique and ordinary .,Data/conceptual_captions_data/processed_success/c5d99084-5598-428c-9d8e-715c73aedd50/c5d99084-5598-428c-9d8e-715c73aedd50_sd_image.png,Data/conceptual_captions_data/processed_success/c5d99084-5598-428c-9d8e-715c73aedd50/c5d99084-5598-428c-9d8e-715c73aedd50_sd_image_opp.png,no,no
republic on return from dockside crowds giving a jubilant welcome,republic on return from dockside crowds giving a jubilant say_farewell,Data/conceptual_captions_data/processed_success/8c2108f5-61aa-417b-815e-ff39e95d7a9c/8c2108f5-61aa-417b-815e-ff39e95d7a9c_sd_image.png,Data/conceptual_captions_data/processed_success/8c2108f5-61aa-417b-815e-ff39e95d7a9c/8c2108f5-61aa-417b-815e-ff39e95d7a9c_sd_image_opp.png,no,yes
fish - admire the beauty of creations,fish - look_down_on the beauty of creations,Data/conceptual_captions_data/processed_success/a2dcbf25-2b45-4e7f-87ce-5b785ed74235/a2dcbf25-2b45-4e7f-87ce-5b785ed74235_sd_image.png,Data/conceptual_captions_data/processed_success/a2dcbf25-2b45-4e7f-87ce-5b785ed74235/a2dcbf25-2b45-4e7f-87ce-5b785ed74235_sd_image_opp.png,yes,no
greetings cards for birthday - hope you have the brightest of birthdays !,greetings cards for birthday - despair you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/f6f16768-74fe-468a-bcb1-a6e32e3d74d5/f6f16768-74fe-468a-bcb1-a6e32e3d74d5_sd_image.png,Data/conceptual_captions_data/processed_success/f6f16768-74fe-468a-bcb1-a6e32e3d74d5/f6f16768-74fe-468a-bcb1-a6e32e3d74d5_sd_image_opp.png,no,no
"kinda love this , if i could add a line on being fit and active , it would be even better","kinda hate this , if i could add a line on being fit and active , it would be even better",Data/conceptual_captions_data/processed_success/23bf646f-02d4-4714-9860-4f6b24d0c591/23bf646f-02d4-4714-9860-4f6b24d0c591_sd_image.png,Data/conceptual_captions_data/processed_success/23bf646f-02d4-4714-9860-4f6b24d0c591/23bf646f-02d4-4714-9860-4f6b24d0c591_sd_image_opp.png,no,no
love is an abstract noun something nebulous and yet love turns out to be the only part of us that is solid as the world turns upside down and the screen,hate is an abstract noun something nebulous and yet love turns out to be the only part of us that is solid as the world turns upside down and the screen,Data/conceptual_captions_data/processed_success/a4e1e5f5-f584-47ab-bd98-115139dcccb2/a4e1e5f5-f584-47ab-bd98-115139dcccb2_sd_image.png,Data/conceptual_captions_data/processed_success/a4e1e5f5-f584-47ab-bd98-115139dcccb2/a4e1e5f5-f584-47ab-bd98-115139dcccb2_sd_image_opp.png,no,no
"fell in love with this boy ; fell in love once , and most completely .","fell in hate with this boy ; fell in love once , and most completely .",Data/conceptual_captions_data/processed_success/1f8fb2d0-f007-40f0-9cf3-47840c5c0901/1f8fb2d0-f007-40f0-9cf3-47840c5c0901_sd_image.png,Data/conceptual_captions_data/processed_success/1f8fb2d0-f007-40f0-9cf3-47840c5c0901/1f8fb2d0-f007-40f0-9cf3-47840c5c0901_sd_image_opp.png,no,no
merry christmas lights with the words formed of colorful letters on a garland or string placed over a wooden table to wish people a happy holiday season,merry christmas lights with the words formed of colorful letters on a garland or string placed over a wooden table to begrudge people a happy holiday season,Data/conceptual_captions_data/processed_success/43d6c415-8540-4929-932e-e876f5ab0cdf/43d6c415-8540-4929-932e-e876f5ab0cdf_sd_image.png,Data/conceptual_captions_data/processed_success/43d6c415-8540-4929-932e-e876f5ab0cdf/43d6c415-8540-4929-932e-e876f5ab0cdf_sd_image_opp.png,no,no
close - up of a beautiful woman looking at camera with a charming smile,close - up of a ugly woman looking at camera with a charming smile,Data/conceptual_captions_data/processed_success/2d3869ce-9fe8-49a2-bf99-c85bb24b413f/2d3869ce-9fe8-49a2-bf99-c85bb24b413f_sd_image.png,Data/conceptual_captions_data/processed_success/2d3869ce-9fe8-49a2-bf99-c85bb24b413f/2d3869ce-9fe8-49a2-bf99-c85bb24b413f_sd_image_opp.png,no,no
the sweetheart table is ready for the happy couple .,the sweetheart table is ready for the unhappy couple .,Data/conceptual_captions_data/processed_success/715ce64c-a835-44c3-a16c-fd16ac3e15f1/715ce64c-a835-44c3-a16c-fd16ac3e15f1_sd_image.png,Data/conceptual_captions_data/processed_success/715ce64c-a835-44c3-a16c-fd16ac3e15f1/715ce64c-a835-44c3-a16c-fd16ac3e15f1_sd_image_opp.png,no,no
"a beautiful girl , with streaming long loose dark brown hair , round chin and deep eyes , wearing tiny earrings , suddenly smiles sincerely , showing her nice white teeth in studio , slow motion","a ugly girl , with streaming long loose dark brown hair , round chin and deep eyes , wearing tiny earrings , suddenly smiles sincerely , showing her nice white teeth in studio , slow motion",Data/conceptual_captions_data/processed_success/4761b2f3-d405-4925-88d1-099bf9d2dcc7/4761b2f3-d405-4925-88d1-099bf9d2dcc7_sd_image.png,Data/conceptual_captions_data/processed_success/4761b2f3-d405-4925-88d1-099bf9d2dcc7/4761b2f3-d405-4925-88d1-099bf9d2dcc7_sd_image_opp.png,no,no
happy smiling snowman in the winter sunshine wearing a flat cap,unhappy smiling snowman in the winter sunshine wearing a flat cap,Data/conceptual_captions_data/processed_success/a8986050-74b8-4bc9-8419-b5edd6d52752/a8986050-74b8-4bc9-8419-b5edd6d52752_sd_image.png,Data/conceptual_captions_data/processed_success/a8986050-74b8-4bc9-8419-b5edd6d52752/a8986050-74b8-4bc9-8419-b5edd6d52752_sd_image_opp.png,no,no
and the prize for most creative hat goes to ... she won it !,and the prize for most creative hat goes to ... she lose it !,Data/conceptual_captions_data/processed_success/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b_sd_image.png,Data/conceptual_captions_data/processed_success/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b_sd_image_opp.png,no,no
"in dark times , good friends show you the light ; but true friends take your hand and walk by your side .","in dark times , good foe show you the light ; but true friends take your hand and walk by your side .",Data/conceptual_captions_data/processed_success/2bc2848e-30f9-4c2d-ae41-ecc08dd416cb/2bc2848e-30f9-4c2d-ae41-ecc08dd416cb_sd_image.png,Data/conceptual_captions_data/processed_success/2bc2848e-30f9-4c2d-ae41-ecc08dd416cb/2bc2848e-30f9-4c2d-ae41-ecc08dd416cb_sd_image_opp.png,no,no
happy funny ba child by girl with a multicolored umbrella jumping on puddles in rubber boots and laughing,unhappy funny ba child by girl with a multicolored umbrella jumping on puddles in rubber boots and laughing,Data/conceptual_captions_data/processed_success/be5d4e4f-e4fa-4ad7-9469-9a13142630f1/be5d4e4f-e4fa-4ad7-9469-9a13142630f1_sd_image.png,Data/conceptual_captions_data/processed_success/be5d4e4f-e4fa-4ad7-9469-9a13142630f1/be5d4e4f-e4fa-4ad7-9469-9a13142630f1_sd_image_opp.png,no,no
a family have come up with a novel way to celebrate success by recreating stars as knitted dolls .,a family lack come up with a novel way to celebrate success by recreating stars as knitted dolls .,Data/conceptual_captions_data/processed_success/1a33bd19-fb12-4f5a-97e1-5207744120f9/1a33bd19-fb12-4f5a-97e1-5207744120f9_sd_image.png,Data/conceptual_captions_data/processed_success/1a33bd19-fb12-4f5a-97e1-5207744120f9/1a33bd19-fb12-4f5a-97e1-5207744120f9_sd_image_opp.png,no,no
always glamorous : the beauty left her golden hair down and wore perfectly applied make - up under her large sunglasses,always glamorous : the ugliness left her golden hair down and wore perfectly applied make - up under her large sunglasses,Data/conceptual_captions_data/processed_success/e2879cd4-9c16-43b2-aa39-64a366ca600d/e2879cd4-9c16-43b2-aa39-64a366ca600d_sd_image.png,Data/conceptual_captions_data/processed_success/e2879cd4-9c16-43b2-aa39-64a366ca600d/e2879cd4-9c16-43b2-aa39-64a366ca600d_sd_image_opp.png,no,no
happy smiling girl with long hair with other kids boys and girls running after her in the park on sunny day,unhappy smiling girl with long hair with other kids boys and girls running after her in the park on sunny day,Data/conceptual_captions_data/processed_success/0fb2b708-fe94-4d32-be94-b1bec27788b1/0fb2b708-fe94-4d32-be94-b1bec27788b1_sd_image.png,Data/conceptual_captions_data/processed_success/0fb2b708-fe94-4d32-be94-b1bec27788b1/0fb2b708-fe94-4d32-be94-b1bec27788b1_sd_image_opp.png,no,no
vector abstract illustration for happy epiphany day with nice and creative design in a grungy stamp with stylish text for holiday .,vector abstract illustration for unhappy epiphany day with nice and creative design in a grungy stamp with stylish text for holiday .,Data/conceptual_captions_data/processed_success/5427c1f2-965f-4e9e-a4d4-c2e3fc466d09/5427c1f2-965f-4e9e-a4d4-c2e3fc466d09_sd_image.png,Data/conceptual_captions_data/processed_success/5427c1f2-965f-4e9e-a4d4-c2e3fc466d09/5427c1f2-965f-4e9e-a4d4-c2e3fc466d09_sd_image_opp.png,no,no
"weekend opening events had crowds lined outside the door eager to see the new store , get a chance to win prizes and get autographs from american football player and basketball small forward .","weekend opening events had crowds lined outside the door uneager to see the new store , get a chance to win prizes and get autographs from american football player and basketball small forward .",Data/conceptual_captions_data/processed_success/aaf47748-f045-44de-b1a1-c81cca0f6c9b/aaf47748-f045-44de-b1a1-c81cca0f6c9b_sd_image.png,Data/conceptual_captions_data/processed_success/aaf47748-f045-44de-b1a1-c81cca0f6c9b/aaf47748-f045-44de-b1a1-c81cca0f6c9b_sd_image_opp.png,no,no
"people took to the streets to celebrate holiday period , enjoying temperatures of 73f and sunny skies","people took to the streets to celebrate holiday period , suffer temperatures of 73f and sunny skies",Data/conceptual_captions_data/processed_success/e3dd835e-8391-4543-bbca-8595a1d6d7e6/e3dd835e-8391-4543-bbca-8595a1d6d7e6_sd_image.png,Data/conceptual_captions_data/processed_success/e3dd835e-8391-4543-bbca-8595a1d6d7e6/e3dd835e-8391-4543-bbca-8595a1d6d7e6_sd_image_opp.png,no,no
a lucky young hipster man with beard cheerfully carrying a red arrow pointing upward showing for his successful plan in business .,a lucky young hipster man with beard cheerfully carrying a red arrow pointing upward showing for his unsuccessful plan in business .,Data/conceptual_captions_data/processed_success/17d91e02-05ef-4ac9-9603-c48496cda013/17d91e02-05ef-4ac9-9603-c48496cda013_sd_image.png,Data/conceptual_captions_data/processed_success/17d91e02-05ef-4ac9-9603-c48496cda013/17d91e02-05ef-4ac9-9603-c48496cda013_sd_image_opp.png,no,no
"sharing a laugh : the trio enjoyed a giggle on the red carpet at the event , where people were honoured","sharing a laugh : the trio suffer a giggle on the red carpet at the event , where people were honoured",Data/conceptual_captions_data/processed_success/b09b2622-5ad1-4fc9-869a-8035f55faa62/b09b2622-5ad1-4fc9-869a-8035f55faa62_sd_image.png,Data/conceptual_captions_data/processed_success/b09b2622-5ad1-4fc9-869a-8035f55faa62/b09b2622-5ad1-4fc9-869a-8035f55faa62_sd_image_opp.png,no,no
looks like biological species treated hair ... i love the rich colors,looks like biological species treated hair ... i hate the rich colors,Data/conceptual_captions_data/processed_success/0b52793e-9e22-431d-8a13-99aa8366ac82/0b52793e-9e22-431d-8a13-99aa8366ac82_sd_image.png,Data/conceptual_captions_data/processed_success/0b52793e-9e22-431d-8a13-99aa8366ac82/0b52793e-9e22-431d-8a13-99aa8366ac82_sd_image_opp.png,no,yes
beautiful girl in love blushing with hands in cheeks thinking on the boy of her dreams,beautiful girl in hate blushing with hands in cheeks thinking on the boy of her dreams,Data/conceptual_captions_data/processed_success/62a7e1ba-4436-411b-8d86-b90794cee279/62a7e1ba-4436-411b-8d86-b90794cee279_sd_image.png,Data/conceptual_captions_data/processed_success/62a7e1ba-4436-411b-8d86-b90794cee279/62a7e1ba-4436-411b-8d86-b90794cee279_sd_image_opp.png,no,no
"if you 're on a budget and looking to save money , but still want the attractive design of hardwood , tile or stone flooring , then laminate is the best option .","if you 're on a budget and looking to save money , but still want the attractive design of hardwood , tile or stone flooring , then laminate is the worst option .",Data/conceptual_captions_data/processed_success/7a33cf20-39d2-4cc4-8a3a-d64d1c2e8c97/7a33cf20-39d2-4cc4-8a3a-d64d1c2e8c97_sd_image.png,Data/conceptual_captions_data/processed_success/7a33cf20-39d2-4cc4-8a3a-d64d1c2e8c97/7a33cf20-39d2-4cc4-8a3a-d64d1c2e8c97_sd_image_opp.png,no,no
i loving the black maxi skirt with brown leather belt ... cute with so many tops,i hate the black maxi skirt with brown leather belt ... cute with so many tops,Data/conceptual_captions_data/processed_success/12d63e70-d472-4011-9891-de9b6a4bd3ab/12d63e70-d472-4011-9891-de9b6a4bd3ab_sd_image.png,Data/conceptual_captions_data/processed_success/12d63e70-d472-4011-9891-de9b6a4bd3ab/12d63e70-d472-4011-9891-de9b6a4bd3ab_sd_image_opp.png,no,no
would love a picture like this - wedding party with vintage furniture .,would hate a picture like this - wedding party with vintage furniture .,Data/conceptual_captions_data/processed_success/10b83faa-13ef-4c71-8fa6-637ec46dfd7a/10b83faa-13ef-4c71-8fa6-637ec46dfd7a_sd_image.png,Data/conceptual_captions_data/processed_success/10b83faa-13ef-4c71-8fa6-637ec46dfd7a/10b83faa-13ef-4c71-8fa6-637ec46dfd7a_sd_image_opp.png,no,no
